Sample	Accession	bases_covered_1x	bases_covered_10x	Per_cov_1x	Per_cov_10x	Reads_mapped	Library_Size	Num_MM_reads	percent_MM	unique_reads	percent_mapped	Genome_Length	mean_depth_mapped	max_depth	median_depth	TPM	EffectiveLength	Salmon_TPM	Salmon_read_number	Sequence_length	Sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	Sampleshort	Experiment	Replicate	Replicate2	WWTP	Method
55	MEM1_HybCap	NC_004291.1	1409	0	21.09	0	37	996786	0	0	37	0.00371193014348115	6680	2.51	8	2	485.858539566496	14376.355	656.583687	20.523	6680	Lymphocytic choriomeningitis virus segment L, complete sequence	11623	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Lymphocytic choriomeningitis mammarenavirus	unclassified Lymphocytic choriomeningitis mammarenavirus subspecies/strain	unclassified Lymphocytic choriomeningitis mammarenavirus strain	MEM1	WWDv_002	R1	R1	WWTP I	MEM
56	MEM1_HybCap	NC_004294.1	1510	0	44.73	0	36	996786	0	0	36	0.00361160770717085	3376	2.295	7	2	935.372595066535	9589.064	1055.224672	22	3376	Lymphocytic choriomeningitis virus segment S, complete sequence	11623	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Lymphocytic choriomeningitis mammarenavirus	unclassified Lymphocytic choriomeningitis mammarenavirus subspecies/strain	unclassified Lymphocytic choriomeningitis mammarenavirus strain	MEM1	WWDv_002	R1	R1	WWTP I	MEM
57	MEM1_HybCap	NC_006998.1	193959	190974	99.61	98.08	956793	996786	364114	38.06	592679	95.9878048046421	194711	336.763	1707	282	431034.548034244	188705.696	675567.643068	277175.855	194711	Vaccinia virus, complete genome	10245	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia virus	unclassified Vaccinia virus subspecies/strain	unclassified Vaccinia virus strain	MEM1	WWDv_002	R1	R1	WWTP I	MEM
58	MEM1_HybCap	NC_007378.1	2040	899	18.35	8.09	661	996786	196	29.65	465	0.0663131304011092	11119	22.705	168	7	5214.59168816239	29358.635	2000.133256	127.672	11119	influenza A H2N2 all segments	488241	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/Korea/426/1968(H2N2))	Influenza A virus (A/Korea/426/1968(H2N2))	MEM1	WWDv_002	R1	R1	WWTP I	MEM
59	MEM1_HybCap	NC_009334.1	15449	112	8.94	0.06	954	996786	710	74.42	244	0.0957076042400274	172764	2.109	13	2	484.372750370635	414749.905	109.793372	99.007	172764	Human herpesvirus 4, complete genome	12509	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human gammaherpesvirus 4	Human herpesvirus 4 type 2	Human herpesvirus 4 type 2	MEM1	WWDv_002	R1	R1	WWTP I	MEM
60	MEM1_HybCap	NC_012042.1	2984	674	57.43	12.97	244	996786	50	20.49	194	0.0244786744597135	5196	6.608	53	3	4119.1277636135	10874.886	2082.196406	49.232	5196	Human bocavirus 2c PK isolate PK-5510, complete genome	1511882	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2c PK	Human bocavirus 2c PK	MEM1	WWDv_002	R1	R1	WWTP I	MEM
61	MEM1_HybCap	NC_012564.1	4764	1241	90.88	23.67	365	996786	40	10.96	325	0.03661768925326	5242	6.686	25	5	6107.73838730333	11657.062	3109.817242	78.818	5242	Human bocavirus 3, complete genome	638313	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	Human bocavirus 3	Human bocavirus 3	MEM1	WWDv_002	R1	R1	WWTP I	MEM
62	MEM1_HybCap	NC_039475.1	2000	331	26.47	4.38	98	996786	0	0	98	0.00983159875840953	7556	4.778	24	2	1137.67628497064	20352.772	723.144131	32	7556	Norovirus GII.17, complete genome	552592	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.17	Norovirus GII.17	MEM1	WWDv_002	R1	R1	WWTP I	MEM
63	MEM1_HybCap	NC_039476.1	3857	314	51.18	4.17	288	996786	93	32.29	195	0.0288928616573668	7536	5.262	63	3	3352.24828125756	19642.703	907.169224	38.743	7536	Norovirus GII.2 strain Env/CHN/2016/GII.P16-GII.2/BJSMQ, complete genome	490039	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.2	Norovirus GII.2	MEM1	WWDv_002	R1	R1	WWTP I	MEM
64	MEM1_HybCap	NC_039477.1	5663	2457	74.84	32.47	1283	996786	69	5.38	1214	0.128713685786117	7567	20.965	186	6	14872.6206674153	19904.021	7030.698545	304.257	7567	Norovirus GII, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	MEM1	WWDv_002	R1	R1	WWTP I	MEM
65	MEM1_HybCap	NC_045512.2	1719	0	5.75	0	48	996786	0	0	48	0.00481547694289446	29903	2.628	6	2	140.802723514681	52442.056	140.326188	16	29903	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	MEM1	WWDv_002	R1	R1	WWTP I	MEM
66	MEM1_HybCap	V01108.1	4492	1640	87.17	31.83	453	996786	0	0	453	0.0454460636485665	5153	9.781	71	7	7711.21191575519	9508.565	6282.676504	129.886	5153	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	MEM1	WWDv_002	R1	R1	WWTP I	MEM
67	MEM1_HybCap	X01457.1	2425	48	46.85	0.93	104	996786	0	0	104	0.0104335333762713	5176	4.187	12	4	1762.47778002233	13108.115	811.034925	23.114	5176	Parvovirus h-1, complete genome	10799	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Rodent protoparvovirus 1	H-1 parvovirus	H-1 parvovirus	MEM1	WWDv_002	R1	R1	WWTP I	MEM
68	MEM1_HybCap	X76931.1	1414	67	24.94	1.18	43	996786	0	0	43	0.00431386476134296	5669	2.723	12	2	665.344509518721	14096.877	294.96396	9.041	5669	Cucurbit aphid-borne yellows virus genomic RNA	91753	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Cucurbit aphid-borne yellows virus	unclassified Cucurbit aphid-borne yellows virus subspecies/strain	unclassified Cucurbit aphid-borne yellows virus strain	MEM1	WWDv_002	R1	R1	WWTP I	MEM
69	MEM1_HybCap	X86560.1	1273	0	17.13	0	64	996786	30	46.88	34	0.00642063592385928	7431	3.138	9	2	755.470119097384	19155.134	189.103308	7.876	7431	Sapporo virus-Manchester polyprotein and hypothetical proteins, genomic RNA	82659	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapporo virus-Manchester	Sapporo virus-Manchester	MEM1	WWDv_002	R1	R1	WWTP I	MEM
70	MEM1_HybCap	Z25771.1	4719	2483	69.26	36.45	1204	996786	6	0.5	1198	0.120788213317603	6813	24.457	210	11	15501.4625986974	18157.186	6984.53962	275.732	6813	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	MEM1	WWDv_002	R1	R1	WWTP I	MEM
71	MEM2_HybCap	AB010145.1	4163	340	50.45	4.12	212	1039042	42	19.81	170	0.0204034100642707	8251	4.119	18	3	2145.31033479259	12362.965	1000.690557	28.833	8251	Aichi virus genomic RNA, complete genome	1313215	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Aichi virus 1	Aichi virus 1	MEM2	WWDv_002	R2	R2	WWTP I	MEM
72	MEM2_HybCap	AB448776.1	13749	1026	39.04	2.91	907	1039042	518	57.11	389	0.0872919477749696	35215	3.806	16	3	2150.50494457804	58690.589	929.385296	127.125	35215	Human adenovirus 37 genomic DNA, complete genome, isolate: 1991	52275	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D37	Human adenovirus D37	MEM2	WWDv_002	R2	R2	WWTP I	MEM
73	MEM2_HybCap	AB614356.1	2825	44	37.79	0.59	71	1039042	0	0	71	0.00683321752152464	7476	2.47	10	2	792.957492680055	18483.582	337.535886	14.54	7476	Sapovirus Hu/GI.2/BR-DF01/BRA/2009 RNA, complete genome	985691	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	MEM2	WWDv_002	R2	R2	WWTP I	MEM
74	MEM2_HybCap	AB623037.2	1312	0	17.63	0	23	1039042	0	0	23	0.00221357750697277	7442	1.696	5	2	258.047123012045	17378.435	172.830811	7	7442	Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome	1003429	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/OH08021/2008/JP	Sapovirus Hu/OH08021/2008/JP	MEM2	WWDv_002	R2	R2	WWTP I	MEM
75	MEM2_HybCap	AC_000007.1	7217	77	20.08	0.21	242	1039042	135	55.79	107	0.0232906850733657	35937	2.112	10	2	562.256386899615	64986.39	279.847711	42.385	35937	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	MEM2	WWDv_002	R2	R2	WWTP I	MEM
76	MEM2_HybCap	AC_000008.1	3133	29	8.72	0.08	161	1039042	133	82.61	28	0.0154950425488094	35938	2.054	10	2	374.052724864752	64203.166	101.286308	15.156	35938	Human adenovirus 5, complete genome	28285	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 5	Human adenovirus 5	MEM2	WWDv_002	R2	R2	WWTP I	MEM
77	MEM2_HybCap	AC_000017.1	3422	0	9.51	0	141	1039042	117	82.98	24	0.0135701925427461	36001	1.95	8	2	327.013287328063	64765.471	140.600258	21.222	36001	Human adenovirus type 1, complete genome	10533	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 1	Human adenovirus 1	MEM2	WWDv_002	R2	R2	WWTP I	MEM
78	MEM2_HybCap	AF036710.1	2428	230	49.19	4.66	76	1039042	0	0	76	0.00731443002304045	4936	3.081	13	2	1285.58054751804	11756.651	1152.328097	31.574	4936	Rat parvovirus 1a nonstructural protein (NS1) and nonstructural protein (NS2) genes, complete cds	74581	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Rodent protoparvovirus 2	Rat parvovirus 1	Rat parvovirus 1	MEM2	WWDv_002	R2	R2	WWTP I	MEM
79	MEM2_HybCap	AF043303.1	2146	71	45.86	1.52	64	1039042	0	0	64	0.00615952001940249	4679	2.764	14	2	1142.05699959264	8890.715	490.655248	10.167	4679	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	MEM2	WWDv_002	R2	R2	WWTP I	MEM
80	MEM2_HybCap	AF108105.1	13186	551	37.57	1.57	818	1039042	457	55.87	361	0.0787263652479881	35100	3.531	21	2	1945.83960358567	58980.87	834.309217	114.684	35100	Human adenovirus type 17 complete genome	46922	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 17	Human adenovirus 17	MEM2	WWDv_002	R2	R2	WWTP I	MEM
81	MEM2_HybCap	AF260508.1	1512	159	22.37	2.35	91	1039042	23	25.27	68	0.00875806752758791	6759	4.635	27	3	1124.13843532593	16921.795	310.533841	12.247	6759	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	MEM2	WWDv_002	R2	R2	WWTP I	MEM
82	MEM2_HybCap	AM749299.1	29490	5794	87.34	17.16	1892	1039042	5	0.26	1887	0.182090810573586	33763	6.146	27	5	4678.86973835529	82347.807	2515.742021	482.819	33763	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	MEM2	WWDv_002	R2	R2	WWTP I	MEM
83	MEM2_HybCap	CY090846.1	975	742	97.31	74.05	892	1039042	0	0	892	0.0858483102704222	1002	88.765	310	21	74328.9476262444	2122.622	52557.463925	260	1002	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
84	MEM2_HybCap	CY090847.1	1218	901	87.94	65.05	503	1039042	41	8.15	462	0.0484099776524914	1385	37.378	120	30	30323.4815506572	3135.184	16203.686898	118.398	1385	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) neuraminidase (NA) gene, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
85	MEM2_HybCap	CY090848.1	1429	1247	92.79	80.97	1177	1039042	0	0	1177	0.113277422856824	1540	79.047	388	47	63814.0918545817	3591.224	35246.283804	295	1540	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) nucleocapsid protein (NP) gene, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
86	MEM2_HybCap	CY090849.1	667	445	77.11	51.45	220	1039042	25	11.36	195	0.0211733500666961	865	28.909	82	17	21235.7412254456	1668.313	9691.697469	37.683	865	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
87	MEM2_HybCap	CY090850.1	2205	2019	99.86	91.44	1311	1039042	0	0	1311	0.126173917897448	2208	58.096	291	41	49575.1998636645	5348.676	26531.652739	330.732	2208	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) polymerase PA (PA) gene, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
88	MEM2_HybCap	CY090851.1	1977	1689	85.36	72.93	819	1039042	0	0	819	0.0788226077482912	2316	39.557	129	37	29526.1075817408	5429.909	17898.019802	226.498	2316	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1)) polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds	506344	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	Influenza A virus (A/United Kingdom/1-MA/1933(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
89	MEM2_HybCap	CY093092.1	490	334	55.06	37.53	106	1039042	15	14.15	91	0.0102017050321354	890	18.81	43	21	9944.35706313129	1764.484	8374.66379	34.439	890	Influenza A virus (A/quail/Lebanon/272/2010(H9N2)) nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds	1051647	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/quail/Lebanon/272/2010(H9N2))	Influenza A virus (A/quail/Lebanon/272/2010(H9N2))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
90	MEM2_HybCap	CY147344.1	598	391	41.79	27.32	185	1039042	78	42.16	107	0.0178048625560853	1431	18.355	59	13	10794.2617673653	3227.688	1808.240371	13.602	1431	Influenza A virus (A/Fort Monmouth/1-JY2/1947(H1N1)) neuraminidase (NA) gene, complete cds	1346336	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/Fort Monmouth/1-JY2/1947(H1N1))	Influenza A virus (A/Fort Monmouth/1-JY2/1947(H1N1))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
91	MEM2_HybCap	DQ125333.1	1463	0	19.67	0	27	1039042	0	0	27	0.00259854750818542	7437	1.83	4	2	303.128544207881	14903.775	115.243274	4.003	7437	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	MEM2	WWDv_002	R2	R2	WWTP I	MEM
92	MEM2_HybCap	EU116038.1	2142	2006	91.5	85.69	1914	1039042	0	0	1914	0.184208145580256	2341	85.857	441	61	68265.5149902139	5620.835	39209.271313	513.636	2341	Influenza A virus (A/Swine/Shandong/3/2005/H3N2) polymerase basic protein 2 (PB2) gene, complete cds	463697	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/swine/Shandong/3/2005(H3N2))	Influenza A virus (A/swine/Shandong/3/2005(H3N2))	MEM2	WWDv_002	R2	R2	WWTP I	MEM
93	MEM2_HybCap	FJ222451.1	4299	169	69.66	2.74	154	1039042	0	0	154	0.0148213450466872	6171	3.503	22	2	2083.65602203975	13850.588	341.03472	11.009	6171	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	MEM2	WWDv_002	R2	R2	WWTP I	MEM
94	MEM2_HybCap	FJ973560.1	3508	1465	70.75	29.55	386	1039042	26	6.74	360	0.0371496051170213	4958	10.112	44	7	6500.42322579122	10690.441	5033.455574	125.409	4958	Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome	1511881	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2b NI	Human bocavirus 2b NI	MEM2	WWDv_002	R2	R2	WWTP I	MEM
95	MEM2_HybCap	FJ973620.1	1947	131	29.56	1.99	80	1039042	0	0	80	0.00769940002425311	6586	3.977	16	3	1014.21285702512	14774.141	326.309245	11.236	6586	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	MEM2	WWDv_002	R2	R2	WWTP I	MEM
96	MEM2_HybCap	GQ179640.3	1603	0	20.08	0	35	1039042	3	8.57	32	0.00336848751061074	7982	1.963	6	2	366.114704448854	13172.122	197.013879	6.048	7982	Salivirus NG-J1, complete genome	651733	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus NG-J1	Salivirus NG-J1	MEM2	WWDv_002	R2	R2	WWTP I	MEM
97	MEM2_HybCap	GQ415660.1	3455	453	52.88	6.93	181	1039042	0	0	181	0.0174198925548727	6534	5.158	47	2	2312.91831883705	15811.861	1058.469559	39.006	6534	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	MEM2	WWDv_002	R2	R2	WWTP I	MEM
98	MEM2_HybCap	GU345042.1	845	52	12.13	0.75	37	1039042	0	0	37	0.00356097251121706	6965	4.337	16	3	443.548846779603	11581.914	74.094073	2	6965	Hepatitis E virus rat/R63/DEU/2009, complete genome	879096	Viruses	Kitrinoviricota	Alsuviricetes	Hepelivirales	Hepeviridae	Rocahepevirus	Rocahepevirus ratti	Hepatitis E virus rat/R63/DEU/2009	Hepatitis E virus rat/R63/DEU/2009	MEM2	WWDv_002	R2	R2	WWTP I	MEM
99	MEM2_HybCap	GU991355.1	2842	302	37.67	4	145	1039042	0	0	145	0.0139551625439588	7544	4.974	51	3	1604.82312445864	17327.583	371.438635	15	7544	Norovirus Hu/Shanghai/SH312/2009/CHN, complete genome	756497	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Shanghai/SH312/2009/CHN	Norovirus Hu/Shanghai/SH312/2009/CHN	MEM2	WWDv_002	R2	R2	WWTP I	MEM
100	MEM2_HybCap	HM011556.1	3395	261	63.02	4.84	159	1039042	0	0	159	0.0153025575482031	5387	4.504	17	4	2464.39886379808	9765.011	3328.17442	75.743	5387	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	MEM2	WWDv_002	R2	R2	WWTP I	MEM
101	MEM2_HybCap	J02226.1	4775	2281	93.08	44.46	579	1039042	0	0	579	0.0557244076755319	5130	11.661	53	9	9423.71296885171	10614.888	6707.412584	165.934	5130	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	MEM2	WWDv_002	R2	R2	WWTP I	MEM
102	MEM2_HybCap	JF742759.1	2546	211	41.61	3.45	84	1039042	0	0	84	0.00808437002546577	6119	3.127	14	2	1146.19809939301	13161.654	589.441191	18.081	6119	Astrovirus MLB2 isolate MLB2/human/Stl/WD0559/2008, complete genome	683172	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus MLB2	unclassified Astrovirus MLB2 subspecies/strain	unclassified Astrovirus MLB2 strain	MEM2	WWDv_002	R2	R2	WWTP I	MEM
103	MEM2_HybCap	JN379039.1	1265	0	16.22	0	23	1039042	1	4.35	22	0.00221357750697277	7798	1.727	5	2	246.266566998671	13476.949	95.513215	3	7798	Salivirus CH, complete genome	1330996	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus CH	Salivirus CH	MEM2	WWDv_002	R2	R2	WWTP I	MEM
104	MEM2_HybCap	JQ326209.1	17933	1314	51.01	3.74	1147	1039042	546	47.6	601	0.110390147847729	35153	4.177	40	3	2724.34356249589	58538.506	1618.655549	220.832	35153	Human adenovirus 19, complete genome	28278	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 19	Human adenovirus 19	MEM2	WWDv_002	R2	R2	WWTP I	MEM
105	MEM2_HybCap	JQ388274.1	2408	69	31.31	0.9	71	1039042	0	0	71	0.00683321752152464	7691	2.915	16	2	770.790562381497	17741.005	362.782919	15	7691	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU, complete genome	1173217	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	MEM2	WWDv_002	R2	R2	WWTP I	MEM
106	MEM2_HybCap	KF039910.1	2106	206	31.01	3.03	98	1039042	4	4.08	94	0.00943176502971006	6792	4.344	20	3	1204.72868058747	17058.513	499.246598	19.848	6792	Human astrovirus 2 isolate Rus-Nsc05-430, complete genome	12701	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 2	Human astrovirus 2	MEM2	WWDv_002	R2	R2	WWTP I	MEM
